id,text
661920335328092160,Just landed in New Hampshire - a very exciting morning planned!
661897728432173056,"Isn't it terrible that @megynkelly used a poll not used before (I.B.D.) when I was down, but refuses to use it now when I am up?"
661788411578175488,"""@JoshuaEnglishh: @realDonaldTrump  every single real American needs to read #CrippledAmerica ! Beyond awesome I couldn't be more thrilled"""
661783511393828864,"""@JudgeMoroz: Republicans in Congress can learn a lot from @realDonaldTrump on dealing with Obama! They should read #CrippledAmerica!"""
661782872798416896,"""@seanhannity: @realDonaldTrump on sending 50 Special Ops Forces troops to Syria: This country needs to be less predictable.”"
661760933509914624,"""@Mr_Holtzworth: @realDonaldTrump Sarah Palin Defends Donald Trump's Immigration Plan On Fox News https://youtu.be/AfNPo87ql1g  via @YouTube"""
661760438653308928,"""@TwallMa: @realDonaldTrump. He is a common sense powerhouse that gets things done! Excellent book! pic.twitter.com/sMoLTsiSAk"""
661570281060835328,Marco Rubio would keep Barack Obama’s executive order on amnesty intact. See article. Cannot be President.http://www.breitbart.com/big-government/2015/11/02/marco-rubio-jorge-ramos-will-keep-obamas-first-executive-amnesty-place-legislative-amnesty-enacted/ …
661556370475524096,"""@LookerCherry: @realDonaldTrump The polls are for the news cycle. Trump is miles ahead and leaving all others in the dust, ""don't doubt me"""
661555985232867328,"""@realOllieTaylor: @realDonaldTrump @Freedomr@OANN Trump is the only one who can make America great again. Carson's sleepy, Jeb low energy."""
661555742193922048,.@CharlesGKoch is looking for a new puppet after Governor Walker and Jeb Bush cratered. He now likes Rubio--next fail.
661554450511826944,"""@Freedomrings22: @realDonaldTrump I Trust @OANN 's polls They are actually really Fair and really balanced on all their news"" Iowa lead!"
661552655983108096,"""@TIMENOUT: @realDonaldTrump Book in hand waiting for The Next President pic.twitter.com/83tJMZUUIa"""
661552576320692224,"""@freebird_Pepper: @realDonaldTrump is the only candidate speaking on the horrible treatment our vets are getting and he has solutions!"
661538450835963904,"""@NickEgoroff: BREAKING: Latest poll of Florida voters shows enormous lead for Trump! He'd beat Hillary! http://j.mp/1LNY1q9  #tcot"""
661499677494390784,"I will be interviewed on @GMA at 7:00 A.M. and @foxandfriends at 7:50. Talking about my new book, out today, Crippled America."
661356860403015680,"""@kingster73: @realDonaldTrump Rubio is irresponsible on finances and doesn't show up for work! Who would hire him? Not the American People!"
661356334068187136,"""@TdavisTonya: @brucedhendrix @Poetry4Bitcoin  Nope. Trump isn't taking 2 weeks off to promote his book. Trump is donating all to charity"""
661304796188688384,"Join me tomorrow, Nov. 3rd, at 12pm in #TrumpTowerNY. I’ll be signing copies of my new book CRIPPLED AMERICA.  Don’t miss it!"
661297234789711872,My interview with @jheil & @MarkHalperin at @WollmanRink airing at 5PM on @bpolitics.pic.twitter.com/qErQu7CeEH
661249199170801664,.@megynkelly used this poll (nobody else did) when I was down—wonder if she’ll use it now that I’m up?http://news.investors.com/ibd-editorials-polls/103015-778378-donald-trump-leads-ben-carson-second-in-ibd-tipp-poll.htm?ref=HPLNews …
661246862029160448,.@CharlesMBlow  Why don’t you use new polls instead of the single ancient national poll that was a tiny bit negative. Dishonest reporting!
661212929560322048,Meet me at @TrumpTowerNY and get your copy of my new book CRIPPLED AMERICA signed on 11/3 at 12pm!pic.twitter.com/9M0C0vc2fv
661173906758352896,Thank you Carl Higbie (former Navy Seal) for you support of my plan to straighten out the Veterans Administration-a mess!Great job @kilmeade
661170580994064384,"""@trump_world: ""The MAN with a PLAN! Go Trump! We got your back! pic.twitter.com/zXl6SyiWdm"" DonaldTrump #MakeAmericaGreatAgain #Trump2016"""
661157516009697280,"""@Morning_Joe: Online poll: @realDonaldTrump 'best to handle economy' by far pic.twitter.com/SZvSzNzoIk""  Very true, thanks!"
661006872951054336,"""@Truth_or_Rumor: @realDonaldTrump It's not so much that Iran made a good deal, it's that Kerry and Obama gave away the store.""  O.K.!"
661004565425299456,"""@robmont777: @StrengthenTheUS @GOP @realDonaldTrump. We The People want Mr Trump to be our President!!! http://twitter.com/robmont777/status/661004236256219136/photo/1pic.twitter.com/rkppbgre0n "" Great pic"
661004204962656256,"Now that Iran ripped us off by making one of the best deals of any kind in history, they have just moved to block any imports from the U.S."
660969740236623872,"While in politics it is often smart to send out false messages, one thing is clear:  That Hillary does not want to run against TRUMP."
660888538473439232,Join me Tuesday Nov. 3rd at 12 PM in #TrumpTower in NYC. I'll be signing copies of my book CRIPPLED AMERICA. Don't miss it!
660819552259989504,If Jeb Bush were more competent he could not have lost the skirmish with Marco in the debate. BAD facts for Marco if properly delivered!
660818201765392384,"Marco Rubio will not win. Weak on illegal immigration, strong on amnesty and has the appearance to killers of the world as a ""lightweight""."
660815666199592960,"Jeb's new slogan - ""Jeb can fix it"". I never thought of Jeb as a crook! Stupid message, the word ""fix"" is not a good one to use in politics!"
660798628315930624,"Anybody that believes in strong borders and stopping illegal immigration cannot vote for Marco Rubio  READ THIS: http://www.breitbart.com/immigration/2015/10/31/marco-rubios-new-billionaire-backer-top-funder-open-borders/ …"""
660795917973499904,"Further proof that Gang of Eight member Marco Rubio is weak on illegal immigration is Paul Singer's, Mr. Amnesty, endorsement.Rubs can't win"
660686703359877120,"""@N_R_Mandela: @realDonaldTrump And you're still a negative loser and Trump is still a positive winner. I'm Black and proudly voting TRUMP!"""
660649680146178048,"""@PaulaPedene: Trump Leads GOP, Carson Stays Strong, Rubio 3rd: Poll http://buff.ly/20jp5Fi """
660645463448788992,"""@PamelaJaneVP: Watch ""FULL Speech: Donald Trump MASSIVE Rally in Norfolk, VA (10-31-15)"" on YouTube - https://youtu.be/2MooA3gfH9w """
660645187874590720,Gov. John Kasich has really failed on the campaign trail. I thought he would have been far more talented. He is just wasting time & money!
660602313392971776,"""@SueSabo: MEDIA WANTS A PUPPET.WE WANT DONALD TRUMP TO MAKE AMERICA GREAT AGAIN, LAST CHANCE TO MAKE AMERICA GREAThttps://twitter.com/aduanebrown/status/658015621515362304 …"
660601999445114880,"""@TheMsDlr: Donald Trump Releases Plan to Reform Veterans Affairs - ABC News - http://abcn.ws/1Q1VefW  via @ABC"""
660601331078578176,"""@CBSNews: WATCH: Donald Trump holds rally at USS Wisconsin in Virginia http://cbsn.ws/1jZxFsd  pic.twitter.com/8FIDOPO37H""  A great day."
660600972201304064,"""@WayneDupreeShow: Trump:Our educational sys is ranked #28 in the world-Get rid of #CommonCore Watch LIVE and CHAT:http://newsninja2012.com/live-donald-trump-from-u-s-s-wisconsin-in-norfolk-va-oct-31-2015-12pm-et/ …"
660600420855848960,"""@KatyTurNBC: This is the most focused Trump stump I've heard - really drilling down on vets issues here in Virginia."""
660597552023228416,".@thehill  John Oliver had his people call to ask me to be on his very boring and low rated show. I said ""NO THANKS"" Waste of time & energy!"
660595546168627200,Few people know that  @FortuneMagazine is still in business. Tell your writer  Alisa Soloman that I left The Apprentice to run for president
660591302711640064,"""@DanielGenseric:  Another STRONG pro-American position with Dept of Veterans Affairs reform policy. #Trump2016 https://www.donaldjtrump.com/positions/veterans-administration-reforms …"""
660590347198849024,"""@twillnurse: @realDonaldTrump saw this and had to share! He wants to be you! Love it!!!! U r his HERO! pic.twitter.com/dL22Vuon6q"" So cute!"
660584908063117312,No complaints but how many people would be watching these really dumb but record setting debates if I wasn't in them? Interesting question!
660536151225315328,"Support Coach Kennedy and his right, together with his young players, to pray on the football field. Liberty Institute just suspended him!"
660534676851974144,Just left Virginia where I unveiled my healthcare and other plans for our great Veterans! They will be very happy! https://www.donaldjtrump.com/positions/veterans-administration-reforms …
660534094493782016,".@ColinCowherd said such nice things about me during the debate that I thought I'd do his show, @TheHerd, on Monday (2:30pm EST)."
660462589055533056,"""@Maxinerunner: @realDonaldTrump surges in Post-debate Poll! Trump puts US 1st and foremost  @BraveLad @TIMENOUT https://twitter.com/joenbc/status/660448072594554880 …"""
660460909761069056,The @WSJ Wall Street Journal loves to write badly about me. They better be careful or I will unleash big time on them. Look forward to it!
660458917005279232,Lifting off right now for U.S.S. Wisconsin in Norfolk. See ya'
660453193806159872,"I told you so-@politico just lost it's top person. Poor results and no money to pay him. If they were legit, they would be doing far better!"
660433250423341056,"I am leaving for Norfolk, Virginia - the great battleship U.S.S. Wisconsin - for a big rally and really big crowd. See you soon!"
660431840776470528,"I see Marco Rubio just landed another billionaire to give big money to his Superpac, which are total scams. Marco must address him as ""SIR""!"
660430666727821312,The new NBC POLL has me in first place but said I was third in the debate - I demand a recount (just kidding!). EVERY other poll had me #1.
660417693758156800,"Black Lives Matter protesters totally disrupt Hillary Clinton event. She looked lost. This is not what we need with ISIS, CHINA, RUSSIA etc."
660312839543005184,"I am going to save Medicare and Medicaid, Carson wants to abolish, and failing candidate Gov. John Kasich doesn't have a clue - weak!"
660310442137513984,"When candidate John Kasich, on the @oreillyfactor, talked about dismantling Medicare and Medicaid, he was referring to Ben Carson."
660303227653660672,"""@JackDix03868724: Arizona polls for Democrats only say they would prefer Donald Trump over Hillary Clinton 60%"""
660274278198308864,"""@smithsj1: @realDonaldTrump Mr. Trump do you swear to provide for, protect and care for our soldiers, including Vets?""  YES, YES, YES!"
660271677788569600,.@GovMikeHuckabee Great job on @FoxNews tonight. Thanks for your nice words about my children. Class!
660259153554862080,"""@teed_chris: DonaldTrump,NAME ONE CANDIDATE WHO CAN MAKE DEALS WITH CHINA ! IF WE DONT BRING JOBS BACK! WERE DEAD pic.twitter.com/u4qcXps6QB"""
660183923205492736,Via The Political Insider: “Donald Trump Just Received The Best News Possible!”http://www.thepoliticalinsider.com/donald-trump-just-received-the-best-news-possible/?utm_source=twitterfeed&utm_medium=twitter …
660176962477006848,Donald Trump Leads Polls in Floridahttp://www.sunshinestatenews.com/story/donald-trump-leads-marco-rubio-hillary-clinton-blowing-out-democrats-new-florida-poll …
660168704047636480,Super PACs should be disavowed by anyone running for President. They are a total scam on our system and country! I am self-funding.
660163313247100928,Thank you @rushlimbaugh for your wonderful words. We will #MakeAmericaGreatAgain
660156277805490176,"Happy Birthday to my wonderful daughter, @IvankaTrump."
660136491176300544,Thank you @Morning_Joe for explaining to @CNN and @andersoncooper and so many others that I am leading in almost all national & state polls.
660103443869208576,"""@giatny:  Rubio an orator/liar like Obama but totally unqualified. Rubio visa bill did NOT protect American workers. See Disney."""
659929150921310208,"""@FreeStateYank: ""The only way anybody's gonna beat Trump is being better than he is.""~@rushlimbaugh on @realDonaldTrump."""
659928118090690560,Thank you @CharlesHurt for  the nice words on @seanhannity. I will win and Make America Great Again!
659919160340803584,Loved doing the debate last night on @CNBC. Check out all of the polls! Everyone agrees that Harwood bombed!
659914129386418176,"Wow, just heard really bad stuff about the failing  @politico. How much longer  will they be around? Some very untalented reporters."
